RestaurantID,Restaurant Name,Address,Time,Price
674,Mì Cay GangNam- Hẻm 44 Võ Trường Toản,"B15 - T82 Nguyễn Văn Cừ, P. An Hoà, Quận Ninh Kiều, Cần Thơ",10:00 - 21:30,20.000 - 40.000
675,Quán Chay NHẤT TÂM - Tiệm Ăn Chay - Nguyễn Văn Cừ Nối Dài,"324/10 Nguyễn Văn Cừ Nối Dài, P. An Bình, Quận Ninh Kiều, Cần Thơ",06:00 - 21:30,0 - 0
676,Gà Rán Sốt Cay Phô Mai - Tuyết Phạm - Hẻm 12 Đường 3 Tháng 2,"12/17/1C Đường 3/2, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",08:00 - 23:59,0 - 0
677,,,,
678,Cơm Nhà Mình - Cơm Trưa & Hamburger,"15A Đường 3 Tháng 2, P. An Phú, Quận Ninh Kiều, Cần Thơ",07:30 - 21:25,25.000 - 39.000
679,Mỳ Trộn M.Y.O,"15A Đường 3 Tháng 2, P. An Phú, Quận Ninh Kiều, Cần Thơ",07:30 - 21:25,18.000 - 27.000
680,Cơm Thịt Heo Chiên Xù Tươi Ngon 100% - DINFU FOOD - Đường 30/4,"572 Đường 30 Tháng 4, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",07:30 - 22:00,0 - 0
681,XINGFOOD - Cơm Salad & Nước Ép Healthy - Nguyễn Văn Cừ,"388F15D Nguyễn Văn Cừ, KV2, P. An Khánh, Quận Ninh Kiều, Cần Thơ",07:50 - 21:00,10.000 - 50.000
682,Cơm Tấm Cây Sung ( Cũ ) - Cơm Gà Ta - Phan Đình Phùng,"112 Phan Đình Phùng, P. Tân An, Quận Ninh Kiều, Cần Thơ",06:00 - 20:30,0 - 0
683,Rubi - Bánh Mì Chảo Đà Lạt & Mỳ Ý - Lý Tự Trọng Cần Thơ,"1/11F Đường Lý Tự Trọng, P. An Phú, Quận Ninh Kiều, Cần Thơ",07:30 - 13:00 | 13:07 - 19:00,0 - 0
684,,,,
686,,,,
687,,,,
688,,,,
689,,,,
690,,,15:00 - 23:59,15.000 - 300.000
691,,,,
692,,,,
693,Quán Cơm Thuận Phát - Mậu Thân,"116A Mậu Thân, P. An Hòa, Quận Ninh Kiều, Cần Thơ",09:30 - 18:00,10.000 - 25.000
694,Cơm Heo Quay Nguyên Khang,"150 Nguyễn Trãi, P. Tân An, Quận Ninh Kiều, Cần Thơ",08:30 - 19:40,25.000 - 60.000
695,PuKa - Sinh Tố & Nước Ép Trái Cây,"Số 49/7 Trần Hoàng Na, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",00:00 - 04:00 | 09:00 - 23:59,0 - 0
696,"Quán Nhà Bông - Bánh Canh, Cơm & Bún Riêu","19C Mạc Thiên Tích, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",07:30 - 21:00,0 - 0
697,,,,
698,Ăn Vặt Bà Mười 68 - KDC An Khánh,"82 Đường Số 6, KDC An Khánh, P. An Khánh, Quận Ninh Kiều, Cần Thơ",09:00 - 21:00,1.000 - 55.000
699,Thảo Nhi - Quán Cơm Tấm,"123/186 Châu Văn Liêm, P. Tân An, Quận Ninh Kiều, Cần Thơ",09:00 - 23:00,10.000 - 15.000
700,"ReViet Juice - Nước Ép, Sinh Tố & Detox - Nguyễn Văn Cừ","21 Nguyễn Văn Cừ, P. An Hòa, Quận Ninh Kiều, Cần Thơ",08:00 - 22:00,0 - 0
701,,,,
702,,,,
703,NGÔ GIA - Bánh Hỏi Heo Quay Và Cơm,"192/32/5 Phan Đình Phùng, P. Tân An, Quận Ninh Kiều, Cần Thơ",09:30 - 20:00,15.000 - 40.000
704,,,,
705,TIỆM NHÀ MƯA - 121 Nguyễn Văn Cừ Nối Dài,"121 Nguyễn Văn Cừ Nối Dài, P. An Bình, Quận Ninh Kiều, Cần Thơ",00:00 - 23:59,0 - 0
706,Bánh Tráng Thảo Mèo - Ăn Vặt - Nguyễn Văn Cừ Nối Dài,"929 Nguyễn Văn Cừ Nối Dài, P. An Khánh, Quận Ninh Kiều, Cần Thơ",10:00 - 23:30,0 - 0
707,Café Ken Le - Cafe Sữa Bọt,"84 Lý Tự Trọng, P. An Cư, Quận Ninh Kiều, Cần Thơ",06:40 - 21:45,12.000 - 28.000
708,,,,
709,Diệp Thị Food Cơm Gà Sốt & Cơm Bò Xào - Trần Nam Phú,"381i Trần Nam Phú, P. An Khánh, Quận Ninh Kiều, Cần Thơ",09:00 - 21:00,12.000 - 32.000
710,,,,
711,,,,15.000 - 30.000
712,,"28 Nguyễn Ngọc Bích, P. Hưng Phú, Quận Cái Răng, Cần Thơ",,0 - 0
713,Lẩu Chay Chế Út,"20 Nguyễn Tri Phương, P. An Khánh, Quận Ninh Kiều, Cần Thơ",06:31 - 21:20,49.000 - 99.000
714,Trà Sữa Phúc Tea - Trần Hưng Đạo,"200 Trần Hưng Đạo, P. An Nghiệp, Quận Ninh Kiều, Cần Thơ",07:30 - 21:30,26.000 - 42.000
715,"Ăn Vặt Nhà Thu - Chân Gà Sốt Thái, Cá Viên Chiên Thập Cẩm & Bánh Bạch Tuộc - Trần Hưng Đạo","70/24 Trần Hưng Đạo, An Nghiệp, Quận Ninh Kiều, Cần Thơ",00:00 - 03:00 | 10:00 - 23:59,0 - 0
716,,,,
717,Cơm Nhà Cô Ba - Chi Nhánh 2 - Mạc Thiên Tích,"108/49/94A Đường 30 Tháng 4, P.An Phú, Quận Ninh Kiều, Cần Thơ",08:30 - 18:00,0 - 0
718,GOLD SUSHI - SUSHI SASHIMI,"19-19B Mậu Thân, P. Thới Bình, Quận Ninh Kiều, Cần Thơ",10:00 - 22:00,0 - 0
719,,,,
720,,,,
721,Kami Tea - Trà Sữa & Trà Trái Cây - Mạc Thiên Tích,"6/66 Mạc Thiên Tích, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",09:00 - 22:00,25.000 - 29.000
722,Tacos Pháp & Chè Ngon - Cô Ngân & Trần Gia - Mậu Thân,"39 Mậu Thân, P. An Hòa, Quận Ninh Kiều, Cần Thơ",09:15 - 23:25,0 - 0
723,Cơm 2 My,"390N Trần Nam Phú, P. An Khánh, Quận Ninh Kiều, Cần Thơ",08:30 - 20:00,0 - 0
724,"DannyGreen - Trà Sữa, Trà Trái Cây & Nước Ép Organic - Hoàng Văn Thụ","Số 5 Đường Hoàng Văn Thụ, P. Tân An, Quận Ninh Kiều, Cần Thơ",07:00 - 20:30,0 - 0
725,KATINAT - Cần Thơ,"119 Trần Văn Khéo, P. Cái Khế, Quận Ninh Kiều, Cần Thơ",07:00 - 22:00,30.000 - 100.000
726,Trà Sữa Maycha - 15C Mậu Thân,"15C Mậu Thân, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",09:00 - 22:30,0 - 0
823,,"459/16A Trương Công Định, P. 7, Tp. Vũng Tàu, Vũng Tàu",08:00 - 23:00,28.000 - 89.000
824,Chikin House - Mì Trộn & Trà Trái Cây - 52 Lương Văn Can,"52 Lương Văn Can, P. 2, Tp. Vũng Tàu, Vũng Tàu",08:05 - 21:30,40.000 - 45.000
825,,,,
826,Bánh Cuốn Nóng Lá Chuối Quán - Nguyễn Văn Trỗi,"203 Nguyễn Văn Trỗi, P. 4, Tp. Vũng Tàu, Vũng Tàu",05:15 - 19:57,10.000 - 40.000
827,,,,
828,Hachi - Mì Trộn - 512 Thống Nhất Mới,"512 Thống Nhất Mới, P. 8, Tp. Vũng Tàu, Vũng Tàu",07:30 - 22:30,0 - 0
829,Chè A Phánh,"41 Nguyễn Văn Trỗi, P. 4, Tp. Vũng Tàu, Vũng Tàu",11:00 - 22:00,0 - 0
830,,,,
831,Two F - 6 Ba Cu,"06 Ba Cu, P. 3, Tp. Vũng Tàu, Vũng Tàu",08:00 - 22:00,0 - 0
832,,,,
833,Trà Sữa Pinky (Nọng 30/4 Cũ),"557 Đường 30/4, P. Rạch Dừa, Tp. Vũng Tàu, Vũng Tàu",08:00 - 22:00,0 - 0
834,TeaBap - Tea & Milktea,"4H Tôn Thất Tùng, P. 7, Tp. Vũng Tàu, Vũng Tàu",09:30 - 20:45,19.000 - 40.000
835,"Ry House Oppa - Cơm Gà, Mì Trộn & Ăn Vặt Hàn Quốc","128 Đồ Chiểu, P. 1, Tp. Vũng Tàu, Vũng Tàu",10:00 - 21:00,0 - 0
836,Trà Sữa Thanh Nhi TANILA- 412/10C Trương Công Định,"412/10C Trương Công Định, P. 8, Tp. Vũng Tàu, Vũng Tàu",06:00 - 23:30,0 - 0
837,Takoyaki Đông Foods - 4A Chu Mạnh Trinh,"4A Chu Mạnh Trinh, P. 8, Tp. Vũng Tàu, Vũng Tàu",00:00 - 00:01 | 14:00 - 23:59,0 - 0
838,,,,
839,"Bếp Ông Già - Cơm Gà Xá Xíu, Mì Xá Xíu & REI Matcha","105/118B Lê Lợi, P. Thắng Nhì, Tp. Vũng Tàu, Vũng Tàu",07:00 - 20:00,0 - 0
840,Bánh Mì Maika - Hội An 1982 - 41 Trần Hưng Đạo,"41 Trần Hưng Đạo, P. 1, Tp. Vũng Tàu, Vũng Tàu",06:00 - 20:00,0 - 0
841,Sweet Dango - Bánh Nếp Nhật Xiên Que - Vũng Tàu,"118 Bà Triệu, P. 4, Tp. Vũng Tàu, Vũng Tàu",16:30 - 19:30,0 - 0
842,,,,
843,Maythai - Milk Tea - 239 Ba Cu,"239 Ba Cu, Tp. Vũng Tàu, Vũng Tàu",09:00 - 23:00,0 - 0
844,Chon Chon Cake Shop,"02 Trần Đồng, P. 2, Tp. Vũng Tàu, Vũng Tàu",07:00 - 20:45,50.000 - 300.000
845,"Chân Gà Sốt Thái, Mì Trộn & Cơm Gà 24H - Đô Lương","65/18 Đô Lương P. 11, Tp. Vũng Tàu, Vũng Tàu",00:00 - 23:59,0 - 0
846,Sữa Chua Trân Châu Hạ Long - Nguyễn Thái Học,"103 Nguyễn Thái Học, P. 7, Tp. Vũng Tàu, Vũng Tàu",08:00 - 21:45,15.000 - 30.000
847,Trà Dâu Mr. Đỏ - 152/9 Ba Cu,"152/9 Ba Cu, P. 3, Tp. Vũng Tàu, Vũng Tàu",08:30 - 21:30,20.000 - 40.000
848,TH true mart - Lê Hồng Phong - 70000324,"292 Lê Hồng Phong, P. 4, Tp. Vũng Tàu, Vũng Tàu",08:00 - 20:00,50.000 - 500.000
849,"Highlands Coffee - Trà, Cà Phê & Bánh - Tân Hoàng Mão VT","1215C - 1215D Bạch Đằng, P. Phước Trung, Tp. Bà Rịa, Vũng Tàu",07:00 - 21:30,9.000 - 65.000
850,Gà Rán & Burger Lotteria - Võ Thị Sáu,"149 Võ Thị Sáu, P. Thắng Tam, Tp. Vũng Tàu, Vũng Tàu",08:00 - 22:52,40.000 - 80.000
851,Pizza Hut - Đường 30 Tháng 4,"455 Đường 30 Tháng 4, P. Rạch Dừa, Tp. Vũng Tàu, Vũng Tàu",10:00 - 21:00,100.000 - 300.000
852,KATINAT - Trần Phú (Vũng Tàu),"1 Trần Phú, P. 1, Tp. Vũng Tàu, Vũng Tàu",07:00 - 22:00,0 - 0
853,Phúc Long 76 Trần Hưng Đạo,"76 Trần Hưng Đạo, P. 1, Tp. Vũng Tàu, Vũng Tàu",07:30 - 22:00,30.000 - 100.000
854,Domino’s Pizza - LOTTE Mart (Vũng Tàu),"1F - 09 Tầng 1 Tại LOTTE Mart Vũng Tàu, Góc Đường 3 Tháng 2 Và Đường Thi Sách, P. 8, Tp. Vũng Tàu, Vũng Tàu",09:30 - 21:30,0 - 0
855,"Carrot Coffee, Matcha & Mì Trộn INKORE","479/29A Trương Công Định, P. 7, Tp. Vũng Tàu, Vũng Tàu",,0 - 0
856,"Nhung’s Kitchen - Cá Viên Chiên, Mì Trộn & Ăn Vặt","86/15 Hải Thượng Lãn Ông, P. Rạch Dừa, Tp. Vũng Tàu, Vũng Tàu",,0 - 0
857,La Famille - Mì Ý & Salad - Khu Khang Linh,"LK1-15 Hàng Điều 5, Khu Khang Linh, Tp. Vũng Tàu, Vũng Tàu",,0 - 0
858,La Cà - Cold Brew Coffee & Tea - B45/846 Bình Giã,"B45/846 Bình Giã, P. Rạch Dừa, Tp. Vũng Tàu, Vũng Tàu",,0 - 0
859,"ĂN VẶT - PIZZA, MÌ Ý & MÌ TRỘN INDOMIE - Bình Giã","752/12/1 Bình Giã, P. 10, Tp. Vũng Tàu, Vũng Tàu",,0 - 0
860,JAPAN HÍ - Cơm Ngon Nhật Bản - Vũng Tàu,"780/8/52/7D Bình Giã, P. 10, Tp. Vũng Tàu, Vũng Tàu",,0 - 0
861,Cơm Tấm Sườn Cây - Cơm Tấm Sườn - Nguyễn Thái Học,"107 Nguyễn Thái Học, P. 7, Tp. Vũng Tàu, Vũng Tàu",,0 - 0
862,,,,
863,Thanh Long - Bánh Canh Cá Lóc & Đặc Sản Hải Lăng - Đường 30 Tháng 4,"1172/11 Đường 30 Tháng 4, P. 12, Tp. Vũng Tàu, Vũng Tàu",,0 - 0
864,Cơm Niêu 55 - Thuỳ Vân,"151 Thuỳ Vân, P. Thắng Tam, Tp. Vũng Tàu, Vũng Tàu",,20.000 - 2.000.000
865,Hương Cảng Quán - Bún Cá Cay Hải Phòng - 44 Hoàng Văn Thụ,"44 Hoàng Văn Thụ, Tp. Vũng Tàu, Vũng Tàu",,0 - 0
866,,,,
867,Bún Thịt Nướng Chả Giò - Hà Huy Tập,"22/20 Hà Huy Tập, P. Phước Nguyên, Tp. Bà Rịa, Vũng Tàu",,0 - 0
868,Ăn Vặt 24/7 - Đồ Ăn Vặt Các Loại - 107/2/10A Bình Giã,"107/2/10A Bình Giã, P. 8, Tp. Vũng Tàu, Vũng Tàu",,0 - 0
869,,,,
870,Bún Mắm Nêm - Bà Thơ - Bà Triệu,"42 Bà Triệu, P. 1, Tp. Vũng Tàu, Vũng Tàu",,20.000 - 1.000.000
871,Bánh Cuốn & Bún Thịt Nướng Miền Nam - Cô Phương - Nguyễn An Ninh,"656 Nguyễn An Ninh, P. 8, Tp. Vũng Tàu, Vũng Tàu",,0 - 0
872,"MaMa Bảy - Milk Tea, Trà Trái Cây & Matcha Latte - Nơ Trang Long","1 Nơ Trang Long, Tp. Vũng Tàu, Vũng Tàu",,0 - 0
873,Gong Cha - Trà & Cà Phê - Trần Phú,"10 Trần Phú, P. 1, Tp. Vũng Tàu, Vũng Tàu",,30.000 - 80.000
874,Phúc Long Nguyễn Hữu Cảnh,"09 Nguyễn Hữu Cảnh, P. Thắng Nhất, Tp. Vũng Tàu, Vũng Tàu",,35.000 - 75.000
875,Trà sữa Mixue - Số 360 Lê Hồng Phong,"Số 360 Lê Hồng Phong, P. 3, Tp. Vũng Tàu, Vũng Tàu",08:00 - 23:59,15.000 - 35.000
876,The Pizza Company - 147 Võ Thị Sáu,"147 Võ Thị Sáu, P. 2, Tp. Vũng Tàu, Vũng Tàu",09:50 - 21:30,36.000 - 449.000
877,"Phê La - Trà & Cà Phê Đặc Sản - Lê Lợi, Vũng Tàu","02 Lê Lợi, P. 1, Tp. Vũng Tàu, Vũng Tàu",08:00 - 22:30,0 - 0
878,,,06:00 - 21:45,0 - 0
879,Rodstarz - Bún Thái & Mì Trộn Lão Quý - 71 Trương Công Định,"71 Trương Công Định, P. 3, Tp. Vũng Tàu, Vũng Tàu",06:20 - 21:45,40.000 - 135.000
880,,,,
881,Mộc Garden - Coffee & Tea,"36 Võ Nguyên Giáp, P. 12, Tp. Vũng Tàu, Vũng Tàu",06:00 - 22:00,0 - 0
882,Tiệm Phê Trà 1992,"58 Nguyễn Văn Trỗi, P. 4, Tp. Vũng Tàu, Vũng Tàu",07:00 - 22:00,0 - 0
883,Trà Sữa Hàn Quốc ChinChin - Trung Tâm Đô Thị Chí Linh,"A7-7/3 Trung Tâm Đô Thị Chí Linh, P. Nguyễn An Ninh, Tp. Vũng Tàu, Vũng Tàu",06:30 - 21:00,0 - 0
884,Chè Hiệp,"167 Ba Cu, P. 4, Tp. Vũng Tàu, Vũng Tàu",08:00 - 21:30,8.000 - 20.000
885,,,,
886,Hoành Thánh Lá - A Día,"122 Yên Bái, P. 4, Tp. Vũng Tàu, Vũng Tàu",06:30 - 20:00,0 - 0
887,,,09:30 - 21:30,0 - 0
888,Trà Dâu Hồng Phát - Ba Cu,"2E Ba Cu, P. 1, Tp. Vũng Tàu, Vũng Tàu",08:30 - 21:30,15.000 - 30.000
889,,,,
890,,,,
891,Cơm Tấm Phúc Lộc Thọ - Trương Công Định,"296 Trương Công Định, P. 8, Tp. Vũng Tàu, Vũng Tàu",06:30 - 21:00,0 - 0
892,,,,
893,Cá Viên Chiên Ba Cu,"167/1 Ba Cu, P. 4, Tp. Vũng Tàu, Vũng Tàu",10:00 - 21:55,7.000 - 15.000
894,,,,
895,Mì Cay ChiChiCo - Rạch Dừa,"611 Đường 30/4, P. Rạch Dừa, Tp. Vũng Tàu, Vũng Tàu",08:00 - 22:00,0 - 0
896,,,,
897,Trà Sữa HongKong Baley - Đường 30 Tháng 4,"619 Đường 30/4, P. Rạch Dừa, Tp. Vũng Tàu, Vũng Tàu",08:30 - 22:15,10.000 - 60.000
898,,,,
899,Coca House - Ăn Vặt Online,"14/5 Nguyễn Trường Tộ, P. 2, Tp. Vũng Tàu, Vũng Tàu",00:00 - 23:59,20.000 - 40.000
900,,,,
901,Vina Baby - Cháo Dinh Dưỡng - 30 Tháng 4,"927 Đường 30 Tháng 4, P. 11, Tp. Vũng Tàu, Vũng Tàu",06:00 - 19:00,10.000 - 20.000
902,"Bé Bự Food - Mì Ý, Mì Hàn Quốc & Bánh Gạo","11 Phan Đăng Lưu, P. 3, Tp. Vũng Tàu, Vũng Tàu",11:00 - 21:00,0 - 0
903,"ReViet Juice - Nước Ép, Sinh Tố & Detox - Nguyễn An Ninh","319 Nguyễn An Ninh, P. 9, Tp. Vũng Tàu, Vũng Tàu",08:00 - 22:00,0 - 0
904,Tiệm Trà Yên - 66A Đường 30/4,"66A Đường 30/4, P. Thắng Nhất, Tp. Vũng Tàu, Vũng Tàu",08:30 - 22:00,0 - 0
905,,,,
906,Trà Sữa Hoàng Kim - Đường 30/4,"256 Đường 30/4, P. Rạch Dừa, Tp. Vũng Tàu, Vũng Tàu",09:30 - 21:30,0 - 0
907,CƠM TẤM MAI - 512 Trương Công Định,"512 Trương Công Định, P. 8, Tp. Vũng Tàu, Vũng Tàu",05:45 - 20:40,0 - 0
908,,,,
909,Nhật Phát - Cơm Gà Xối Mỡ - Hoàng Hoa Thám,"69 Hoàng Hoa Thám, P. Thắng Tam, Tp. Vũng Tàu, Vũng Tàu",07:30 - 23:59,20.000 - 50.000
910,,,,
911,,,,
912,,,,
913,,,,
914,,,,
915,,,,
916,,,,
917,,,,
918,,,,
919,,,,
920,,,,
921,,,,
922,,,,
923,Trà Sữa Nhà Làm - 07 Lê Lợi,"07 Lê Lợi, P.1, Tp. Vũng Tàu, Vũng Tàu",09:00 - 21:00,0 - 0
924,,,,
925,,,,
926,MOCHI MĂM MĂM - Thống Nhất Mới,"272 Thống Nhất Mới, Tp. Vũng Tàu, Vũng Tàu",00:00 - 03:00 | 08:00 - 23:59,0 - 0
927,,,,
928,Đặc Sản Cháo Bồ Câu Vũng Tàu - 18 Đồ Chiểu,"18 Đồ Chiểu, P. 1, Tp. Vũng Tàu, Vũng Tàu",15:30 - 22:00,0 - 0
929,Trà Sữa Nọng - Lê Lai,"72 Lê Lai, P.3, Tp. Vũng Tàu, Vũng Tàu",08:00 - 23:30,15.000 - 100.000
930,"Cơm Tấm, Bún Thịt Nướng & Cơm Văn Phòng - Quán Ăn Ngon Miệng","35D1 Đường 30/4, P. 9, Tp. Vũng Tàu, Vũng Tàu",,0 - 0
931,Bánh Tráng Tây Ninh - Cô Ba,"79B Lê Lai, P. 1, Tp. Vũng Tàu, Vũng Tàu",11:29 - 23:29,20.000 - 1.000.000
932,,,,
933,Mì Bò Cay Tứ Xuyên - Tài,"28B Hoàng Hoa Thám, P. 2, Tp. Vũng Tàu, Vũng Tàu",00:00 - 23:59,0 - 0
934,,,,
935,Cơm Gà Xối Mỡ Nam An - Nguyễn Bỉnh Khiêm,"73/2 Nguyễn Bỉnh Khiêm, P. 3, Tp. Vũng Tàu, Vũng Tàu",08:30 - 21:00,0 - 0
936,Cơm - Gà Ta Số 3,"330A Lê Hồng Phong, P. 3, Tp. Vũng Tàu, Vũng Tàu",09:00 - 21:00,0 - 0
937,,,,
938,Ăn Vặt Vũng Tàu - Thống Nhất Mới,"293 Thống Nhất Mới, P. 8, Tp. Vũng Tàu, Vũng Tàu",00:00 - 02:00 | 09:00 - 23:59,0 - 0
939,,,,
940,Mây Food - Mì Cay & Chân Gà Sốt Thái,"780/11/4A Bình Giã, P. 11, Tp. Vũng Tàu, Vũng Tàu",08:00 - 23:59,0 - 0
941,Bánh Canh Cá Lóc Bà Quàng,"45-47 Hoàng Văn Thụ, P. 7, Tp. Vũng Tàu, Vũng Tàu",06:00 - 13:00 | 16:00 - 20:00,0 - 0
942,Sushi Delivery - Takoyaki - Mạc Đĩnh Chi,"136/2 Mạc Đĩnh Chi, P. 4, Tp. Vũng Tàu, Vũng Tàu",,25.000 - 45.000
943,"Chòn Healthy - Food, Cake & Juice Detox - Thống Nhất","39/29A Thống Nhất, P. 3, Tp. Vũng Tàu, Vũng Tàu",08:30 - 20:00,0 - 0
944,Bảo Bảo Nem Chua Rán Nhà Làm & Mì Trộn Indomie,"115/3B Mạc Đĩnh Chi, P. 4, Tp. Vũng Tàu, Vũng Tàu",11:00 - 13:00 | 17:00 - 23:00,0 - 0
945,,,,
946,Toco VT,"459/16A Trương Công Định, P. 7, Tp. Vũng Tàu, Vũng Tàu",08:00 - 23:00,28.000 - 89.000
947,Chikin House - Mì Trộn & Trà Trái Cây - 52 Lương Văn Can,"52 Lương Văn Can, P. 2, Tp. Vũng Tàu, Vũng Tàu",08:05 - 21:30,40.000 - 45.000
948,,,,
949,Bánh Cuốn Nóng Lá Chuối Quán - Nguyễn Văn Trỗi,"203 Nguyễn Văn Trỗi, P. 4, Tp. Vũng Tàu, Vũng Tàu",05:15 - 19:57,10.000 - 40.000
950,Cơm Gà Mắm Tỏi - Phúc An,"74/25B Trương Công Định, P. 3, Tp. Vũng Tàu, Vũng Tàu",10:00 - 23:59,0 - 0
951,Hachi - Mì Trộn - 512 Thống Nhất Mới,"512 Thống Nhất Mới, P. 8, Tp. Vũng Tàu, Vũng Tàu",07:30 - 22:30,0 - 0
952,Chè A Phánh,"41 Nguyễn Văn Trỗi, P. 4, Tp. Vũng Tàu, Vũng Tàu",11:00 - 22:00,0 - 0
953,Cafe MONSTER - Tea & Matcha - Vũng Tàu,"68 Trần Hưng Đạo, Tp. Vũng Tàu, Vũng Tàu",06:30 - 22:00,0 - 0
954,,,,
955,"GẠO Tea & Coffee - Trà Sữa, Trà Trái Cây & Cafe - 128/13 Lưu Chí Hiếu","128/13 Lưu Chí Hiếu, P. Thắng Nhất , Tp. Vũng Tàu, Vũng Tàu",,0 - 0
956,Trà Sữa Pinky (Nọng 30/4 Cũ),"557 Đường 30/4, P. Rạch Dừa, Tp. Vũng Tàu, Vũng Tàu",08:00 - 22:00,0 - 0
960,,,,
961,,,,
962,,,,
963,,,,
964,,,,
965,Tiệm Sữa Hạt Sunny,"540 Đường 30/4, P. Rạch Dừa, Tp. Vũng Tàu, Vũng Tàu",08:00 - 19:00,0 - 0
966,"Cá Viên Chiên, Mỳ Trộn & Ăn Vặt - Cô Tuyết - Lưu Chí Hiếu","225/3/4 Lưu Chí Hiếu, Tp. Vũng Tàu, Vũng Tàu",07:01 - 22:30,0 - 0
967,,,,
968,,,,
969,Sweet Dango - Bánh Nếp Nhật Xiên Que - Vũng Tàu,"118 Bà Triệu, P. 4, Tp. Vũng Tàu, Vũng Tàu",16:30 - 19:30,0 - 0
970,,,,
971,Maythai - Milk Tea - 239 Ba Cu,"239 Ba Cu, Tp. Vũng Tàu, Vũng Tàu",09:00 - 23:00,0 - 0
972,Chon Chon Cake Shop,"02 Trần Đồng, P. 2, Tp. Vũng Tàu, Vũng Tàu",07:00 - 20:45,50.000 - 300.000
973,"Chân Gà Sốt Thái, Mì Trộn & Cơm Gà 24H - Đô Lương","65/18 Đô Lương P. 11, Tp. Vũng Tàu, Vũng Tàu",00:00 - 23:59,0 - 0
974,,,,
975,,,,
976,TH true mart - Lê Hồng Phong - 70000324,"292 Lê Hồng Phong, P. 4, Tp. Vũng Tàu, Vũng Tàu",08:00 - 20:00,50.000 - 500.000
977,"Highlands Coffee - Trà, Cà Phê & Bánh - Tân Hoàng Mão VT","1215C - 1215D Bạch Đằng, P. Phước Trung, Tp. Bà Rịa, Vũng Tàu",07:00 - 21:30,9.000 - 65.000
978,,,,
979,Pizza Hut - Đường 30 Tháng 4,"455 Đường 30 Tháng 4, P. Rạch Dừa, Tp. Vũng Tàu, Vũng Tàu",10:00 - 21:00,100.000 - 300.000
980,KATINAT - Trần Phú (Vũng Tàu),"1 Trần Phú, P. 1, Tp. Vũng Tàu, Vũng Tàu",07:00 - 22:00,0 - 0
981,Phúc Long 76 Trần Hưng Đạo,"76 Trần Hưng Đạo, P. 1, Tp. Vũng Tàu, Vũng Tàu",07:30 - 22:00,30.000 - 100.000
982,Domino’s Pizza - LOTTE Mart (Vũng Tàu),"1F - 09 Tầng 1 Tại LOTTE Mart Vũng Tàu, Góc Đường 3 Tháng 2 Và Đường Thi Sách, P. 8, Tp. Vũng Tàu, Vũng Tàu",09:30 - 21:30,0 - 0
983,"Carrot Coffee, Matcha & Mì Trộn INKORE","479/29A Trương Công Định, P. 7, Tp. Vũng Tàu, Vũng Tàu",,0 - 0
984,,,,
985,La Famille - Mì Ý & Salad - Khu Khang Linh,"LK1-15 Hàng Điều 5, Khu Khang Linh, Tp. Vũng Tàu, Vũng Tàu",,0 - 0
986,,,,
987,"ĂN VẶT - PIZZA, MÌ Ý & MÌ TRỘN INDOMIE - Bình Giã","752/12/1 Bình Giã, P. 10, Tp. Vũng Tàu, Vũng Tàu",,0 - 0
988,JAPAN HÍ - Cơm Ngon Nhật Bản - Vũng Tàu,"780/8/52/7D Bình Giã, P. 10, Tp. Vũng Tàu, Vũng Tàu",,0 - 0
989,,,,
990,,,,
991,Thanh Long - Bánh Canh Cá Lóc & Đặc Sản Hải Lăng - Đường 30 Tháng 4,"1172/11 Đường 30 Tháng 4, P. 12, Tp. Vũng Tàu, Vũng Tàu",,0 - 0
992,Cơm Niêu 55 - Thuỳ Vân,"151 Thuỳ Vân, P. Thắng Tam, Tp. Vũng Tàu, Vũng Tàu",,20.000 - 2.000.000
993,Hương Cảng Quán - Bún Cá Cay Hải Phòng - 44 Hoàng Văn Thụ,"44 Hoàng Văn Thụ, Tp. Vũng Tàu, Vũng Tàu",,0 - 0
994,"KuBen - Cơm Chiên, Miến Xào & Ăn Vặt","151 Thùy Vân, P. Thắng Tam, Tp. Vũng Tàu, Vũng Tàu",,0 - 0
995,Bún Thịt Nướng Chả Giò - Hà Huy Tập,"22/20 Hà Huy Tập, P. Phước Nguyên, Tp. Bà Rịa, Vũng Tàu",,0 - 0
996,Ăn Vặt 24/7 - Đồ Ăn Vặt Các Loại - 107/2/10A Bình Giã,"107/2/10A Bình Giã, P. 8, Tp. Vũng Tàu, Vũng Tàu",,0 - 0
997,,,,
998,Bún Mắm Nêm - Bà Thơ - Bà Triệu,"42 Bà Triệu, P. 1, Tp. Vũng Tàu, Vũng Tàu",,20.000 - 1.000.000
999,Hachi - Mì Trộn - Xô Viết Nghệ Tĩnh,"111/26 Xô Viết Nghệ Tĩnh, P. Thắng Tam, Tp. Vũng Tàu, Vũng Tàu",,0 - 0
